4PM	7-6-9	7/26/2018	4,500.00	124
4PM	1-8-1	7/27/2018	4,500.00	325
4PM	6-0-9	7/28/2018	4,500.00	119
4PM	7-5-3	7/29/2018	4,500.00	362
4PM	2-3-6	7/30/2018	4,500.00	434
4PM	2-4-3	7/31/2018	4,500.00	803
4PM	8-0-1	8/1/2018	4,500.00	1111
4PM	4-3-5	8/2/2018	4,500.00	99
4PM	9-3-6	8/3/2018	4,500.00	175
4PM	2-4-8	8/4/2018	4,500.00	528
4PM	0-1-8	8/5/2018	4,500.00	356
4PM	7-0-2	8/6/2018	4,500.00	265
4PM	5-0-9	8/7/2018	4,500.00	732
4PM	9-7-4	8/8/2018	4,500.00	202
4PM	8-8-2	8/9/2018	4,500.00	257
4PM	2-0-9	8/10/2018	4,500.00	341
4PM	1-5-4	8/11/2018	4,500.00	223
4PM	2-2-8	8/12/2018	4,500.00	351
4PM	6-8-2	8/13/2018	4,500.00	300
4PM	5-7-2	8/14/2018	4,500.00	369
4PM	1-3-3	8/15/2018	4,500.00	259
4PM	0-3-8	8/16/2018	4,500.00	345
4PM	0-7-7	8/17/2018	4,500.00	135
4PM	8-1-3	8/18/2018	4,500.00	604
4PM	6-4-6	8/19/2018	4,500.00	202
4PM	6-7-4	8/20/2018	4,500.00	166
4PM	2-2-2	8/21/2018	4,500.00	462
4PM	2-1-9	8/22/2018	4,500.00	718
4PM	8-5-5	8/23/2018	4,500.00	384
4PM	1-2-3	8/24/2018	4,500.00	406
4PM	2-7-6	8/25/2018	4,500.00	168
4PM	1-8-3	8/26/2018	4,500.00	193
4PM	1-1-4	8/27/2018	4,500.00	454
4PM	0-0-0	8/28/2018	4,500.00	882
4PM	1-2-2	8/29/2018	4,500.00	476
4PM	8-3-9	8/30/2018	4,500.00	328
4PM	3-8-2	8/31/2018	4,500.00	281
4PM	8-3-0	9/1/2018	4,500.00	772
4PM	3-9-6	9/2/2018	4,500.00	192
4PM	5-7-6	9/3/2018	4,500.00	315
4PM	3-5-6	9/4/2018	4,500.00	276
4PM	6-0-7	9/5/2018	4,500.00	294
4PM	8-2-0	9/6/2018	4,500.00	227
4PM	9-6-1	9/7/2018	4,500.00	250
4PM	2-1-9	9/8/2018	4,500.00	503
4PM	1-5-2	9/9/2018	4,500.00	198
4PM	3-3-5	9/10/2018	4,500.00	371
4PM	4-0-4	9/11/2018	4,500.00	309
4PM	4-7-1	9/12/2018	4,500.00	337
4PM	8-0-7	9/13/2018	4,500.00	208
4PM	4-2-1	9/14/2018	4,500.00	470
4PM	4-7-0	9/15/2018	4,500.00	205
4PM	9-5-5	9/16/2018	4,500.00	189
4PM	2-3-6	9/17/2018	4,500.00	323
4PM	3-9-5	9/18/2018	4,500.00	129
4PM	7-1-1	9/19/2018	4,500.00	306
4PM	5-0-2	9/20/2018	4,500.00	414
4PM	0-5-6	9/21/2018	4,500.00	169
4PM	6-6-7	9/22/2018	4,500.00	197
4PM	2-5-8	9/23/2018	4,500.00	332
4PM	5-2-3	9/24/2018	4,500.00	435
4PM	7-3-1	9/25/2018	4,500.00	268
4PM	5-1-8	9/26/2018	4,500.00	698
4PM	8-7-4	9/27/2018	4,500.00	321
4PM	1-7-4	9/28/2018	4,500.00	349
4PM	8-4-4	9/29/2018	4,500.00	250
4PM	9-9-9	9/30/2018	4,500.00	1029
4PM	9-6-8	10/1/2018	4,500.00	179
4PM	8-5-8	10/2/2018	4,500.00	335
4PM	9-3-0	10/3/2018	4,500.00	427
4PM	7-2-9	10/4/2018	4,500.00	628
4PM	6-2-1	10/5/2018	4,500.00	488
4PM	3-6-5	10/6/2018	4,500.00	401
4PM	0-8-8	10/7/2018	4,500.00	211
4PM	5-6-9	10/8/2018	4,500.00	315
4PM	3-5-7	10/9/2018	4,500.00	641
4PM	8-1-8	10/10/2018	4,500.00	416
4PM	4-9-4	10/11/2018	4,500.00	132
4PM	2-4-0	10/12/2018	4,500.00	433
4PM	4-9-1	10/13/2018	4,500.00	289
4PM	9-3-6	10/14/2018	4,500.00	243
4PM	7-5-1	10/15/2018	4,500.00	133
4PM	5-2-4	10/16/2018	4,500.00	295
4PM	4-8-7	10/17/2018	4,500.00	132
4PM	2-1-1	10/18/2018	4,500.00	709
4PM	4-4-1	10/19/2018	4,500.00	224
4PM	2-5-0	10/20/2018	4,500.00	435
4PM	6-5-6	10/21/2018	4,500.00	168
4PM	0-0-9	10/22/2018	4,500.00	258
4PM	4-6-6	10/23/2018	4,500.00	244
4PM	3-2-5	10/24/2018	4,500.00	329
4PM	0-8-7	10/25/2018	4,500.00	138
4PM	2-4-0	10/26/2018	4,500.00	154
4PM	7-5-8	10/27/2018	4,500.00	354
4PM	9-4-2	10/28/2018	4,500.00	157
4PM	2-6-2	10/29/2018	4,500.00	181
4PM	7-7-4	10/30/2018	4,500.00	139
4PM	5-4-7	10/31/2018	4,500.00	224
4PM	9-9-2	11/1/2018	4,500.00	184
4PM	4-5-5	11/2/2018	4,500.00	349
4PM	4-1-0	11/3/2018	4,500.00	325
4PM	0-6-3	11/4/2018	4,500.00	163
4PM	1-5-6	11/5/2018	4,500.00	445
4PM	8-5-9	11/6/2018	4,500.00	142
4PM	9-2-1	11/7/2018	4,500.00	343
4PM	8-2-6	11/8/2018	4,500.00	308
4PM	6-1-0	11/9/2018	4,500.00	359
4PM	3-0-3	11/10/2018	4,500.00	455
4PM	2-7-2	11/11/2018	4,500.00	304
4PM	0-4-9	11/12/2018	4,500.00	148
4PM	7-7-4	11/13/2018	4,500.00	191
4PM	2-8-0	11/14/2018	4,500.00	187
4PM	4-9-3	11/15/2018	4,500.00	217
4PM	7-3-0	11/16/2018	4,500.00	335
4PM	4-8-4	11/17/2018	4,500.00	167
4PM	1-8-7	11/18/2018	4,500.00	469
4PM	2-4-9	11/19/2018	4,500.00	210
4PM	3-7-2	11/20/2018	4,500.00	295
4PM	1-1-2	11/21/2018	4,500.00	1027
4PM	4-9-5	11/22/2018	4,500.00	285
4PM	0-1-5	11/23/2018	4,500.00	155
4PM	8-8-4	11/24/2018	4,500.00	116
4PM	2-8-6	11/25/2018	4,500.00	173
4PM	5-1-3	11/26/2018	4,500.00	287
4PM	7-3-7	11/27/2018	4,500.00	301
4PM	4-6-4	11/28/2018	4,500.00	183
4PM	2-5-8	11/29/2018	4,500.00	293
4PM	7-3-1	11/30/2018	4,500.00	273
4PM	7-4-2	12/1/2018	4,500.00	112
4PM	7-1-2	12/2/2018	4,500.00	299
4PM	4-0-0	12/3/2018	4,500.00	175
4PM	8-2-7	12/4/2018	4,500.00	303
4PM	5-0-1	12/5/2018	4,500.00	468
4PM	1-5-2	12/6/2018	4,500.00	393
4PM	9-4-9	12/7/2018	4,500.00	93
4PM	6-8-0	12/8/2018	4,500.00	207
4PM	1-6-7	12/9/2018	4,500.00	253
4PM	1-3-0	12/10/2018	4,500.00	633
4PM	5-6-3	12/11/2018	4,500.00	200
4PM	9-1-7	12/12/2018	4,500.00	404
4PM	3-8-4	12/13/2018	4,500.00	271
4PM	5-4-1	12/14/2018	4,500.00	358
4PM	4-6-8	12/15/2018	4,500.00	176
4PM	3-0-0	12/16/2018	4,500.00	551
4PM	8-7-5	12/17/2018	4,500.00	189
4PM	3-0-4	12/18/2018	4,500.00	344
4PM	6-9-1	12/19/2018	4,500.00	222
4PM	0-0-1	12/20/2018	4,500.00	450
4PM	6-7-2	12/21/2018	4,500.00	216
4PM	2-0-2	12/22/2018	4,500.00	632
4PM	1-5-9	12/23/2018	4,500.00	457
4PM	9-8-1	12/26/2018	4,500.00	399
4PM	3-5-8	12/27/2018	4,500.00	341
4PM	4-3-3	12/28/2018	4,500.00	227
4PM	3-0-3	12/29/2018	4,500.00	361
4PM	7-0-3	12/30/2018	4,500.00	465
9PM	4-4-9	1/2/2018	4,500.00	817
9PM	2-6-8	1/3/2018	4,500.00	1213
9PM	5-1-9	1/4/2018	4,500.00	1212
9PM	2-1-3	1/5/2018	4,500.00	1332
9PM	7-2-3	1/6/2018	4,500.00	1163
9PM	4-6-1	1/7/2018	4,500.00	620
9PM	2-0-0	1/8/2018	4,500.00	1312
9PM	6-5-5	1/9/2018	4,500.00	564
9PM	2-8-0	1/10/2018	4,500.00	1127
9PM	7-8-3	1/11/2018	4,500.00	659
9PM	3-0-6	1/12/2018	4,500.00	870
9PM	4-2-4	1/13/2018	4,500.00	887
9PM	1-1-8	1/14/2018	4,500.00	1230
9PM	4-7-9	1/15/2018	4,500.00	654
9PM	8-8-7	1/16/2018	4,500.00	647
9PM	5-2-1	1/17/2018	4,500.00	1301
9PM	8-0-5	1/18/2018	4,500.00	926
9PM	0-4-7	1/19/2018	4,500.00	678
9PM	4-7-5	1/20/2018	4,500.00	967
9PM	2-8-8	1/21/2018	4,500.00	785
9PM	5-3-0	1/22/2018	4,500.00	1262
9PM	6-5-8	1/23/2018	4,500.00	894
9PM	2-6-7	1/24/2018	4,500.00	555
9PM	2-1-4	1/25/2018	4,500.00	1283
9PM	0-0-1	1/26/2018	4,500.00	1021
9PM	3-8-4	1/27/2018	4,500.00	439
9PM	1-6-4	1/28/2018	4,500.00	657
9PM	3-1-2	1/29/2018	4,500.00	1265
9PM	0-8-5	1/30/2018	4,500.00	283
9PM	0-0-1	1/31/2018	4,500.00	607
9PM	8-8-0	2/1/2018	4,500.00	1152
9PM	8-5-5	2/2/2018	4,500.00	1223
9PM	1-4-6	2/3/2018	4,500.00	597
9PM	9-6-7	2/4/2018	4,500.00	595
9PM	7-5-1	2/5/2018	4,500.00	697
9PM	4-8-2	2/6/2018	4,500.00	745
9PM	2-1-6	2/7/2018	4,500.00	1283
9PM	8-5-6	2/8/2018	4,500.00	703
9PM	7-5-1	2/9/2018	4,500.00	524
9PM	9-7-4	2/10/2018	4,500.00	806
9PM	5-1-6	2/11/2018	4,500.00	1239
9PM	9-1-9	2/12/2018	4,500.00	782
9PM	9-8-8	2/13/2018	4,500.00	597
9PM	9-4-1	2/14/2018	4,500.00	800
9PM	4-3-8	2/15/2018	4,500.00	682
9PM	0-0-8	2/16/2018	4,500.00	858
9PM	9-9-1	2/17/2018	4,500.00	353
9PM	8-7-6	2/18/2018	4,500.00	388
9PM	2-6-9	2/19/2018	4,500.00	895
9PM	3-7-7	2/20/2018	4,500.00	692
9PM	3-1-9	2/21/2018	4,500.00	1244
9PM	3-8-7	2/22/2018	4,500.00	638
9PM	6-7-1	2/23/2018	4,500.00	800
9PM	8-4-2	2/24/2018	4,500.00	606
9PM	1-6-4	2/25/2018	4,500.00	724
9PM	0-9-6	2/26/2018	4,500.00	277
9PM	5-9-3	2/27/2018	4,500.00	570
9PM	0-1-1	2/28/2018	4,500.00	1160
9PM	3-5-3	3/1/2018	4,500.00	730
9PM	2-3-6	3/2/2018	4,500.00	1231
9PM	3-0-3	3/3/2018	4,500.00	1303
9PM	3-1-8	3/4/2018	4,500.00	1252
9PM	3-8-2	3/5/2018	4,500.00	697
9PM	5-1-5	3/6/2018	4,500.00	1278
9PM	2-9-8	3/7/2018	4,500.00	689
9PM	8-0-8	3/8/2018	4,500.00	1322
9PM	6-6-5	3/9/2018	4,500.00	1302
9PM	3-3-9	3/12/2018	4,500.00	849
9PM	7-7-0	3/11/2018	4,500.00	915
9PM	8-0-6	3/10/2018	4,500.00	742
9PM	5-4-7	3/13/2018	4,500.00	650
9PM	3-4-5	3/14/2018	4,500.00	867
9PM	1-9-7	3/15/2018	4,500.00	759
9PM	0-5-7	3/16/2018	4,500.00	579
9PM	5-2-0	3/17/2018	4,500.00	1266
9PM	8-7-4	3/18/2018	4,500.00	413
9PM	7-2-7	3/19/2018	4,500.00	1148
9PM	0-9-8	3/20/2018	4,500.00	371
9PM	3-6-9	3/21/2018	4,500.00	1270
9PM	6-0-4	3/22/2018	4,500.00	349
9PM	9-4-8	3/23/2018	4,500.00	744
9PM	3-9-4	3/24/2018	4,500.00	634
9PM	9-4-6	3/25/2018	4,500.00	618
9PM	6-4-7	3/26/2018	4,500.00	1125
9PM	4-1-6	3/27/2018	4,500.00	1322
9PM	3-1-3	3/28/2018	4,500.00	1345
9PM	8-1-0	4/2/2018	4,500.00	1112
9PM	3-8-0	4/3/2018	4,500.00	724
9PM	3-6-4	4/4/2018	4,500.00	817
9PM	9-9-2	4/5/2018	4,500.00	433
9PM	2-5-7	4/6/2018	4,500.00	1260
9PM	9-6-4	4/7/2018	4,500.00	490
9PM	5-9-5	4/8/2018	4,500.00	418
9PM	9-2-1	4/9/2018	4,500.00	1072
9PM	9-9-4	4/10/2018	4,500.00	470
9PM	9-8-1	4/11/2018	4,500.00	705
9PM	7-5-3	4/12/2018	4,500.00	748
9PM	4-4-3	4/13/2018	4,500.00	916
9PM	6-1-4	4/14/2018	4,500.00	1235
9PM	8-7-9	4/15/2018	4,500.00	721
9PM	0-0-2	4/16/2018	4,500.00	544
9PM	7-0-9	4/17/2018	4,500.00	1033
9PM	5-5-5	4/18/2018	4,500.00	1088
9PM	1-3-1	4/19/2018	4,500.00	1145
9PM	1-7-6	4/20/2018	4,500.00	709
9PM	4-1-4	4/21/2018	4,500.00	1235
9PM	3-8-5	4/22/2018	4,500.00	747
9PM	2-1-0	4/23/2018	4,500.00	1229
9PM	4-0-0	4/24/2018	4,500.00	549
9PM	8-9-4	4/25/2018	4,500.00	433
9PM	3-1-8	4/26/2018	4,500.00	1147
9PM	9-9-4	4/27/2018	4,500.00	419
9PM	4-9-2	4/28/2018	4,500.00	988
9PM	6-6-2	4/29/2018	4,500.00	535
9PM	9-9-5	4/30/2018	4,500.00	564
9PM	6-5-7	5/1/2018	4,500.00	962
9PM	9-3-5	5/2/2018	4,500.00	605
9PM	8-1-3	5/3/2018	4,500.00	831
9PM	9-8-6	5/4/2018	4,500.00	634
9PM	6-9-3	5/5/2018	4,500.00	560
9PM	9-8-3	5/6/2018	4,500.00	620
9PM	1-3-3	5/7/2018	4,500.00	1090
9PM	5-7-6	5/8/2018	4,500.00	571
9PM	1-4-0	5/9/2018	4,500.00	1148
9PM	1-4-3	5/10/2018	4,500.00	1231
9PM	2-6-2	5/11/2018	4,500.00	744
9PM	1-9-7	5/12/2018	4,500.00	880
9PM	7-6-7	5/13/2018	4,500.00	653
9PM	7-1-0	5/14/2018	4,500.00	819
9PM	4-7-5	5/15/2018	4,500.00	1018
9PM	3-7-8	5/16/2018	4,500.00	734
9PM	0-5-2	5/17/2018	4,500.00	385
9PM	7-1-6	5/18/2018	4,500.00	865
9PM	8-8-8	5/19/2018	4,500.00	1091
9PM	0-9-3	5/20/2018	4,500.00	351
9PM	2-3-9	5/21/2018	4,500.00	1085
9PM	6-4-2	5/22/2018	4,500.00	601
9PM	9-8-1	5/23/2018	4,500.00	546
9PM	6-3-3	5/24/2018	4,500.00	800
9PM	8-0-5	5/25/2018	4,500.00	752
9PM	4-1-1	5/27/2018	4,500.00	832
9PM	1-1-2	5/26/2018	4,500.00	1229
9PM	7-7-5	5/28/2018	4,500.00	506
9PM	2-9-7	5/29/2018	4,500.00	632
9PM	0-2-0	5/30/2018	4,500.00	392
9PM	3-8-8	5/31/2018	4,500.00	1123
9PM	1-2-6	6/1/2018	4,500.00	1233
9PM	0-0-9	6/2/2018	4,500.00	507
9PM	2-2-8	6/3/2018	4,500.00	1226
9PM	4-6-4	6/4/2018	4,500.00	722
9PM	0-7-3	6/5/2018	4,500.00	256
9PM	1-3-0	6/6/2018	4,500.00	1231
9PM	2-5-0	6/7/2018	4,500.00	1242
9PM	5-1-3	6/8/2018	4,500.00	1225
9PM	1-5-5	6/9/2018	4,500.00	960
9PM	4-7-5	6/10/2018	4,500.00	484
9PM	8-1-7	6/11/2018	4,500.00	940
9PM	0-4-9	6/12/2018	4,500.00	358
9PM	0-7-1	6/13/2018	4,500.00	486
9PM	3-8-0	6/14/2018	4,500.00	394
9PM	2-1-2	6/15/2018	4,500.00	1226
9PM	7-6-9	6/16/2018	4,500.00	798
9PM	4-7-6	6/17/2018	4,500.00	823
9PM	7-0-4	6/18/2018	4,500.00	963
9PM	0-7-5	6/19/2018	4,500.00	605
9PM	6-4-3	6/20/2018	4,500.00	684
9PM	0-3-4	6/21/2018	4,500.00	613
9PM	3-2-0	6/22/2018	4,500.00	1154
9PM	9-7-5	6/23/2018	4,500.00	1233
9PM	1-2-5	6/24/2018	4,500.00	1227
9PM	8-8-2	6/25/2018	4,500.00	340
9PM	7-7-2	6/26/2018	4,500.00	849
9PM	0-7-6	6/27/2018	4,500.00	492
9PM	5-3-4	6/28/2018	4,500.00	711
9PM	6-1-3	6/29/2018	4,500.00	1233
9PM	5-2-4	6/30/2018	4,500.00	492
9PM	0-8-1	7/1/2018	4,500.00	524
9PM	7-8-6	7/2/2018	4,500.00	677
9PM	4-2-9	7/3/2018	4,500.00	1004
9PM	0-7-7	7/4/2018	4,500.00	710
9PM	1-6-3	7/5/2018	4,500.00	677
9PM	2-3-1	7/6/2018	4,500.00	1149
9PM	8-4-1	7/7/2018	4,500.00	840
9PM	7-1-3	7/8/2018	4,500.00	1233
9PM	7-4-9	7/9/2018	4,500.00	1095
9PM	2-3-3	7/10/2018	4,500.00	508
9PM	8-0-9	7/11/2018	4,500.00	580
9PM	2-5-5	7/12/2018	4,500.00	1123
9PM	8-8-6	7/13/2018	4,500.00	432
9PM	4-3-4	7/14/2018	4,500.00	714
9PM	0-5-1	7/15/2018	4,500.00	271
9PM	5-6-9	7/16/2018	4,500.00	549
9PM	0-4-5	7/17/2018	4,500.00	341
9PM	2-0-7	7/18/2018	4,500.00	992
9PM	8-0-1	7/19/2018	4,500.00	868
9PM	5-0-6	7/20/2018	4,500.00	582
9PM	5-5-3	7/21/2018	4,500.00	539
9PM	0-1-7	7/22/2018	4,500.00	635
9PM	3-7-2	7/23/2018	4,500.00	927
9PM	9-4-4	7/24/2018	4,500.00	554
9PM	9-6-0	7/25/2018	4,500.00	393
9PM	4-4-1	7/26/2018	4,500.00	452
9PM	1-9-3	7/27/2018	4,500.00	596
9PM	5-2-9	7/28/2018	4,500.00	957
9PM	9-3-2	7/29/2018	4,500.00	708
9PM	7-1-2	7/30/2018	4,500.00	730
9PM	1-5-2	7/31/2018	4,500.00	676
9PM	3-8-6	8/1/2018	4,500.00	568
9PM	7-1-1	8/2/2018	4,500.00	642
9PM	8-3-7	8/3/2018	4,500.00	473
9PM	3-9-6	8/4/2018	4,500.00	340
9PM	0-4-7	8/5/2018	4,500.00	282
9PM	3-9-5	8/6/2018	4,500.00	252
9PM	9-8-9	8/7/2018	4,500.00	306
9PM	6-3-9	8/8/2018	4,500.00	422
9PM	1-3-2	8/9/2018	4,500.00	551
9PM	2-0-9	8/10/2018	4,500.00	417
9PM	8-7-3	8/11/2018	4,500.00	273
9PM	7-7-4	8/12/2018	4,500.00	434
9PM	9-1-5	8/13/2018	4,500.00	583
9PM	7-1-5	8/14/2018	4,500.00	1197
9PM	0-2-3	8/15/2018	4,500.00	557
9PM	8-0-4	8/16/2018	4,500.00	596
9PM	6-4-4	8/17/2018	4,500.00	383
9PM	4-7-6	8/18/2018	4,500.00	370
9PM	9-6-0	8/19/2018	4,500.00	325
9PM	4-9-2	8/20/2018	4,500.00	264
9PM	8-0-1	8/21/2018	4,500.00	383
9PM	1-2-0	8/22/2018	4,500.00	1191
9PM	5-4-1	8/23/2018	4,500.00	508
9PM	9-4-5	8/24/2018	4,500.00	334
9PM	9-0-5	8/25/2018	4,500.00	362
9PM	2-6-4	8/26/2018	4,500.00	429
9PM	4-5-7	8/27/2018	4,500.00	371
9PM	1-9-0	8/28/2018	4,500.00	627
9PM	2-6-5	8/29/2018	4,500.00	513
9PM	9-1-3	8/30/2018	4,500.00	1139
9PM	5-9-2	8/31/2018	4,500.00	341
9PM	6-5-6	9/1/2018	4,500.00	257
9PM	1-5-4	9/2/2018	4,500.00	266
9PM	9-0-6	9/3/2018	4,500.00	501
9PM	4-1-9	9/4/2018	4,500.00	927
9PM	8-2-1	9/5/2018	4,500.00	668
9PM	5-6-1	9/6/2018	4,500.00	622
9PM	1-0-2	9/7/2018	4,500.00	629
9PM	1-3-5	9/8/2018	4,500.00	658
9PM	5-3-2	9/9/2018	4,500.00	1033
9PM	5-4-0	9/10/2018	4,500.00	317
9PM	2-5-4	9/11/2018	4,500.00	528
9PM	2-2-9	9/12/2018	4,500.00	640
9PM	6-8-4	9/13/2018	4,500.00	294
9PM	8-0-1	9/14/2018	4,500.00	554
9PM	2-7-3	9/15/2018	4,500.00	367
9PM	9-9-7	9/16/2018	4,500.00	231
9PM	5-3-9	9/17/2018	4,500.00	538
9PM	9-0-3	9/18/2018	4,500.00	581
9PM	2-6-0	9/19/2018	4,500.00	522
9PM	2-2-8	9/20/2018	4,500.00	515
9PM	0-4-3	9/21/2018	4,500.00	222
9PM	0-0-9	9/22/2018	4,500.00	194
9PM	0-2-7	9/23/2018	4,500.00	293
9PM	0-9-5	9/24/2018	4,500.00	160
9PM	5-7-1	9/25/2018	4,500.00	374
9PM	4-6-3	9/26/2018	4,500.00	289
9PM	2-5-2	9/27/2018	4,500.00	718
9PM	0-1-9	9/28/2018	4,500.00	382
9PM	1-9-2	9/29/2018	4,500.00	571
9PM	8-9-0	9/30/2018	4,500.00	555
9PM	0-5-6	10/1/2018	4,500.00	220
9PM	2-9-5	10/2/2018	4,500.00	293
9PM	9-6-0	10/3/2018	4,500.00	393
9PM	5-4-3	10/4/2018	4,500.00	335
9PM	6-5-6	10/5/2018	4,500.00	279
9PM	5-6-4	10/6/2018	4,500.00	546
9PM	0-6-8	10/7/2018	4,500.00	327
9PM	6-0-3	10/8/2018	4,500.00	500
9PM	2-2-0	10/9/2018	4,500.00	877
9PM	2-9-1	10/10/2018	4,500.00	401
9PM	9-7-9	10/11/2018	4,500.00	254
9PM	4-8-6	10/12/2018	4,500.00	388
9PM	1-6-1	10/13/2018	4,500.00	484
9PM	6-0-1	10/14/2018	4,500.00	832
9PM	7-6-9	10/15/2018	4,500.00	227
9PM	7-7-2	10/16/2018	4,500.00	355
9PM	3-3-8	10/17/2018	4,500.00	473
9PM	7-9-5	10/18/2018	4,500.00	217
9PM	4-5-7	10/19/2018	4,500.00	330
9PM	3-1-6	10/20/2018	4,500.00	706
9PM	2-6-4	10/21/2018	4,500.00	386
9PM	1-5-3	10/22/2018	4,500.00	561
9PM	6-6-4	10/23/2018	4,500.00	434
9PM	0-8-0	10/24/2018	4,500.00	258
9PM	5-6-3	10/25/2018	4,500.00	268
9PM	8-8-9	10/26/2018	4,500.00	392
9PM	4-8-7	10/27/2018	4,500.00	398
9PM	1-5-0	10/28/2018	4,500.00	1083
9PM	6-9-5	10/29/2018	4,500.00	180
9PM	1-2-7	10/30/2018	4,500.00	816
9PM	5-9-2	10/31/2018	4,500.00	231
9PM	3-3-5	11/1/2018	4,500.00	370
9PM	0-5-0	11/2/2018	4,500.00	811
9PM	9-5-3	11/3/2018	4,500.00	282
9PM	6-1-3	11/4/2018	4,500.00	948
9PM	7-2-5	11/5/2018	4,500.00	534
9PM	2-6-1	11/6/2018	4,500.00	484
9PM	4-2-3	11/7/2018	4,500.00	381
9PM	0-6-3	11/8/2018	4,500.00	97
9PM	9-6-7	11/9/2018	4,500.00	278
9PM	1-4-6	11/10/2018	4,500.00	721
9PM	4-5-8	11/11/2018	4,500.00	268
9PM	2-5-9	11/12/2018	4,500.00	452
9PM	2-4-2	11/13/2018	4,500.00	549
9PM	9-2-6	11/14/2018	4,500.00	461
9PM	4-1-8	11/15/2018	4,500.00	555
9PM	3-8-9	11/16/2018	4,500.00	500
9PM	3-7-1	11/17/2018	4,500.00	335
9PM	2-4-8	11/18/2018	4,500.00	580
9PM	5-3-6	11/19/2018	4,500.00	388
9PM	2-8-8	11/20/2018	4,500.00	467
9PM	3-2-7	11/21/2018	4,500.00	350
9PM	3-6-4	11/22/2018	4,500.00	334
9PM	4-9-4	11/23/2018	4,500.00	179
9PM	3-2-7	11/24/2018	4,500.00	285
9PM	9-7-4	11/25/2018	4,500.00	251
9PM	3-2-5	11/26/2018	4,500.00	720
9PM	7-5-7	11/27/2018	4,500.00	362
9PM	6-5-9	11/28/2018	4,500.00	349
9PM	6-3-1	11/29/2018	4,500.00	441
9PM	6-8-2	11/30/2018	4,500.00	225
9PM	0-8-3	12/1/2018	4,500.00	121
9PM	5-1-6	12/2/2018	4,500.00	592
9PM	9-5-5	12/3/2018	4,500.00	246
9PM	5-2-0	12/4/2018	4,500.00	548
9PM	0-2-0	12/5/2018	4,500.00	465
9PM	4-6-8	12/6/2018	4,500.00	442
9PM	0-6-3	12/7/2018	4,500.00	157
9PM	7-6-3	12/8/2018	4,500.00	503
9PM	7-6-3	12/9/2018	4,500.00	311
9PM	2-5-4	12/10/2018	4,500.00	415
9PM	2-8-6	12/11/2018	4,500.00	241
9PM	7-3-3	12/12/2018	4,500.00	533
9PM	4-3-2	12/13/2018	4,500.00	459
9PM	1-4-0	12/14/2018	4,500.00	783
9PM	1-1-7	12/15/2018	4,500.00	1215
9PM	6-1-3	12/16/2018	4,500.00	742
9PM	1-7-1	12/17/2018	4,500.00	680
9PM	8-4-4	12/18/2018	4,500.00	315
9PM	5-4-3	12/19/2018	4,500.00	336
9PM	7-5-0	12/20/2018	4,500.00	597
9PM	5-0-6	12/21/2018	4,500.00	495
9PM	6-4-0	12/22/2018	4,500.00	428
9PM	7-0-4	12/23/2018	4,500.00	637
9PM	9-1-2	12/26/2018	4,500.00	860
9PM	0-3-5	12/27/2018	4,500.00	436
9PM	6-5-3	12/28/2018	4,500.00	312
9PM	6-2-6	12/29/2018	4,500.00	752
9PM	7-3-3	12/30/2018	4,500.00	392
